Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,tissue
SRR17216422,RNA-Seq,300,19392879900,PRJNA788430,SAMN23971044,6150403401,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX13396226,GSM5730734,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:30:00Z,1,GSM5730734,Skin,SRP350516,Skin
SRR17216423,RNA-Seq,300,20698869600,PRJNA788430,SAMN23971046,6542949230,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396227,GSM5730735,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:01:00Z,1,GSM5730735,Kidney,SRP350516,Kidney
SRR17216424,RNA-Seq,300,24389932800,PRJNA788430,SAMN23971048,7733544034,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396228,GSM5730736,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:57:00Z,1,GSM5730736,Liver,SRP350516,Liver
SRR17216425,RNA-Seq,300,22269718800,PRJNA788430,SAMN23971050,7026594557,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13396229,GSM5730737,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:58:00Z,1,GSM5730737,Lung,SRP350516,Lung
SRR17216426,RNA-Seq,300,24220669200,PRJNA788430,SAMN23971052,7693470334,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13396231,GSM5730738,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:50:00Z,1,GSM5730738,Skin,SRP350516,Skin
SRR17216427,RNA-Seq,300,24228623700,PRJNA788430,SAMN23971054,7633734924,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX13396232,GSM5730739,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:55:00Z,1,GSM5730739,Heart,SRP350516,Heart
SRR17216428,RNA-Seq,300,25374718800,PRJNA788430,SAMN23971057,8024971663,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13396234,GSM5730740,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:37:00Z,1,GSM5730740,Kidney,SRP350516,Kidney
SRR17216429,RNA-Seq,300,22016955000,PRJNA788430,SAMN23971059,6908721724,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396235,GSM5730741,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T19:03:00Z,1,GSM5730741,Brain,SRP350516,Brain
SRR17216430,RNA-Seq,300,25041684900,PRJNA788430,SAMN23971061,7914559850,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396237,GSM5730742,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:55:00Z,1,GSM5730742,Heart,SRP350516,Heart
SRR17216431,RNA-Seq,300,26865607500,PRJNA788430,SAMN23971063,8426167843,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX13396238,GSM5730743,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:10:00Z,1,GSM5730743,Brain,SRP350516,Brain
SRR17216432,RNA-Seq,300,20572331100,PRJNA788430,SAMN23971065,6471532503,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX13396239,GSM5730744,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:25:00Z,1,GSM5730744,Liver,SRP350516,Liver
SRR17216433,RNA-Seq,300,20940722400,PRJNA788430,SAMN23971066,6702149840,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13396240,GSM5730745,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:43:00Z,1,GSM5730745,Brain,SRP350516,Brain
SRR17216434,RNA-Seq,300,22175683500,PRJNA788430,SAMN23971068,6990251223,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13396241,GSM5730746,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:08:00Z,1,GSM5730746,Heart,SRP350516,Heart
SRR17216435,RNA-Seq,300,22211329200,PRJNA788430,SAMN23971070,7030400995,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX13396242,GSM5730747,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:52:00Z,1,GSM5730747,Brain,SRP350516,Brain
SRR17216436,RNA-Seq,300,25493543700,PRJNA788430,SAMN23971072,7997505974,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13396243,GSM5730748,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:55:00Z,1,GSM5730748,Heart,SRP350516,Heart
SRR17216437,RNA-Seq,300,23803377600,PRJNA788430,SAMN23970561,7693387973,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396009,GSM5730749,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:00:00Z,1,GSM5730749,Heart,SRP350516,Heart
SRR17216438,RNA-Seq,300,21225220200,PRJNA788430,SAMN23970563,6777201944,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396010,GSM5730750,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:52:00Z,1,GSM5730750,Kidney,SRP350516,Kidney
SRR17216439,RNA-Seq,300,17644677300,PRJNA788430,SAMN23970564,5671929111,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX13396011,GSM5730751,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:02:00Z,1,GSM5730751,Liver,SRP350516,Liver
SRR17216440,RNA-Seq,300,22062439800,PRJNA788430,SAMN23970565,7060486595,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13396012,GSM5730752,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:26:00Z,1,GSM5730752,Lung,SRP350516,Lung
SRR17216441,RNA-Seq,300,19947960600,PRJNA788430,SAMN23970566,6381681637,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396013,GSM5730753,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:16:00Z,1,GSM5730753,Skin,SRP350516,Skin
SRR17216442,RNA-Seq,300,23387805600,PRJNA788430,SAMN23970567,7489803091,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13396014,GSM5730754,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:22:00Z,1,GSM5730754,Heart,SRP350516,Heart
SRR17216443,RNA-Seq,300,26594335500,PRJNA788430,SAMN23970568,8576461669,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX13396015,GSM5730755,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:25:00Z,1,GSM5730755,Kidney,SRP350516,Kidney
SRR17216444,RNA-Seq,300,17744403000,PRJNA788430,SAMN23970569,5680273044,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396016,GSM5730756,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:07:00Z,1,GSM5730756,Liver,SRP350516,Liver
SRR17216445,RNA-Seq,300,20792907000,PRJNA788430,SAMN23970570,6658646371,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13396017,GSM5730757,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:17:00Z,1,GSM5730757,Lung,SRP350516,Lung
SRR17216446,RNA-Seq,300,19439853900,PRJNA788430,SAMN23970571,6293783213,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX13396018,GSM5730758,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:26:00Z,1,GSM5730758,Heart,SRP350516,Heart
SRR17216447,RNA-Seq,300,20281915500,PRJNA788430,SAMN23970572,6515749884,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396019,GSM5730759,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:03:00Z,1,GSM5730759,Kidney,SRP350516,Kidney
SRR17216448,RNA-Seq,300,22510317300,PRJNA788430,SAMN23970639,7226066922,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13396020,GSM5730760,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:24:00Z,1,GSM5730760,Liver,SRP350516,Liver
SRR17216449,RNA-Seq,300,18321259800,PRJNA788430,SAMN23970641,5916420495,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396021,GSM5730761,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:17:00Z,1,GSM5730761,Lung,SRP350516,Lung
SRR17216450,RNA-Seq,300,18836735700,PRJNA788430,SAMN23970642,6038323092,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX13396022,GSM5730762,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:25:00Z,1,GSM5730762,Skin,SRP350516,Skin
SRR17216451,RNA-Seq,300,24008772000,PRJNA788430,SAMN23970643,7643894304,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13396023,GSM5730763,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:48:00Z,1,GSM5730763,Heart,SRP350516,Heart
SRR17216452,RNA-Seq,300,20499702000,PRJNA788430,SAMN23970645,6576652408,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX13396024,GSM5730764,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:28:00Z,1,GSM5730764,Kidney,SRP350516,Kidney
SRR17216453,RNA-Seq,300,19623841500,PRJNA788430,SAMN23970646,6330507479,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13395897,GSM5730765,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ondatra zibethicus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:28:00Z,1,GSM5730765,Liver,SRP350516,Liver
SRR17216454,RNA-Seq,300,21382435500,PRJNA788430,SAMN23970859,6692158982,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13396273,GSM5730870,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:31:00Z,1,GSM5730870,Heart,SRP350516,Heart
SRR17216455,RNA-Seq,300,23195770800,PRJNA788430,SAMN23970860,7360405243,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396274,GSM5730871,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:28:00Z,1,GSM5730871,Kidney,SRP350516,Kidney
SRR17216456,RNA-Seq,300,17359890000,PRJNA788430,SAMN23970861,5450723412,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13396275,GSM5730872,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:25:00Z,1,GSM5730872,Liver,SRP350516,Liver
SRR17216457,RNA-Seq,300,20838614100,PRJNA788430,SAMN23970862,6605744936,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13396276,GSM5730873,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:21:00Z,1,GSM5730873,Lung,SRP350516,Lung
SRR17216458,RNA-Seq,300,21174434700,PRJNA788430,SAMN23970863,6710397310,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13396277,GSM5730874,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:25:00Z,1,GSM5730874,Skin,SRP350516,Skin
SRR17216459,RNA-Seq,300,25694484000,PRJNA788430,SAMN23970864,8101539499,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX13396279,GSM5730875,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:32:00Z,1,GSM5730875,Heart,SRP350516,Heart
SRR17216460,RNA-Seq,300,21100151400,PRJNA788430,SAMN23970865,6651385325,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX13396280,GSM5730876,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:29:00Z,1,GSM5730876,Kidney,SRP350516,Kidney
SRR17216461,RNA-Seq,300,17749944300,PRJNA788430,SAMN23970866,5602818277,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX13396041,GSM5730877,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:56:00Z,1,GSM5730877,Liver,SRP350516,Liver
SRR17216462,RNA-Seq,300,19919080500,PRJNA788430,SAMN23970867,6296043088,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396042,GSM5730878,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:40:00Z,1,GSM5730878,Lung,SRP350516,Lung
SRR17216463,RNA-Seq,300,24136915800,PRJNA788430,SAMN23970868,7803199505,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396043,GSM5730879,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:39:00Z,1,GSM5730879,Skin,SRP350516,Skin
SRR17216464,RNA-Seq,300,22415336400,PRJNA788430,SAMN23970871,7092410181,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396044,GSM5730880,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:24:00Z,1,GSM5730880,Heart,SRP350516,Heart
SRR17216465,RNA-Seq,300,22762090200,PRJNA788430,SAMN23970872,7319968971,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX13396045,GSM5730881,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:25:00Z,1,GSM5730881,Kidney,SRP350516,Kidney
SRR17216466,RNA-Seq,300,26171652000,PRJNA788430,SAMN23970873,8511363604,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13396046,GSM5730882,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:52:00Z,1,GSM5730882,Liver,SRP350516,Liver
SRR17216467,RNA-Seq,300,19238442900,PRJNA788430,SAMN23970874,6145559890,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13396047,GSM5730883,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:18:00Z,1,GSM5730883,Lung,SRP350516,Lung
SRR17216468,RNA-Seq,300,17832818700,PRJNA788430,SAMN23970875,5762153557,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX13396048,GSM5730884,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:15:00Z,1,GSM5730884,Skin,SRP350516,Skin
SRR17216469,RNA-Seq,300,22571719800,PRJNA788430,SAMN23970955,7087775030,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396049,GSM5730885,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:36:00Z,1,GSM5730885,Heart,SRP350516,Heart
SRR17216470,RNA-Seq,300,20144345100,PRJNA788430,SAMN23970869,6422251260,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX13396050,GSM5730886,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:21:00Z,1,GSM5730886,Kidney,SRP350516,Kidney
SRR17216471,RNA-Seq,300,17582397000,PRJNA788430,SAMN23970870,5662632736,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX13396051,GSM5730887,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:14:00Z,1,GSM5730887,Liver,SRP350516,Liver
SRR17216472,RNA-Seq,300,21399538500,PRJNA788430,SAMN23970956,6767941270,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396052,GSM5730888,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:26:00Z,1,GSM5730888,Lung,SRP350516,Lung
SRR17216473,RNA-Seq,300,19503241500,PRJNA788430,SAMN23970957,6327227443,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396053,GSM5730889,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:19:00Z,1,GSM5730889,Skin,SRP350516,Skin
SRR17216474,RNA-Seq,300,22767636900,PRJNA788430,SAMN23970958,7209912968,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13396054,GSM5730890,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T15:01:00Z,1,GSM5730890,Heart,SRP350516,Heart
SRR17216475,RNA-Seq,300,16894436700,PRJNA788430,SAMN23970959,5396139470,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396055,GSM5730891,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:04:00Z,1,GSM5730891,Kidney,SRP350516,Kidney
SRR17216476,RNA-Seq,300,25828732500,PRJNA788430,SAMN23970960,8303872268,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396056,GSM5730892,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:15:00Z,1,GSM5730892,Liver,SRP350516,Liver
SRR17216477,RNA-Seq,300,27324780300,PRJNA788430,SAMN23970961,8621166023,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13396316,GSM5730893,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T15:44:00Z,1,GSM5730893,Lung,SRP350516,Lung
SRR17216478,RNA-Seq,300,20808123300,PRJNA788430,SAMN23970962,6694129107,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396317,GSM5730894,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Sciurus carolinensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:36:00Z,1,GSM5730894,Skin,SRP350516,Skin
SRR17216479,RNA-Seq,300,17063543700,PRJNA788430,SAMN23970963,5453841906,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396318,GSM5730895,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:09:00Z,1,GSM5730895,Brain,SRP350516,Brain
SRR17216480,RNA-Seq,300,19358808900,PRJNA788430,SAMN23970964,6178845165,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX13396319,GSM5730896,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:18:00Z,1,GSM5730896,Heart,SRP350516,Heart
SRR17216481,RNA-Seq,300,17275897500,PRJNA788430,SAMN23970965,5509666865,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX13396320,GSM5730897,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:19:00Z,1,GSM5730897,Kidney,SRP350516,Kidney
SRR17216482,RNA-Seq,300,20462939100,PRJNA788430,SAMN23970966,6456940636,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX13396321,GSM5730898,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:40:00Z,1,GSM5730898,Liver,SRP350516,Liver
SRR17216483,RNA-Seq,300,18365273100,PRJNA788430,SAMN23970967,5930100566,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396322,GSM5730899,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:30:00Z,1,GSM5730899,Skin,SRP350516,Skin
SRR17216484,RNA-Seq,300,18369659400,PRJNA788430,SAMN23970968,5854095621,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX13396323,GSM5730900,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:22:00Z,1,GSM5730900,Brain,SRP350516,Brain
SRR17216485,RNA-Seq,300,18188020800,PRJNA788430,SAMN23970969,5851894717,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396324,GSM5730901,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:17:00Z,1,GSM5730901,Heart,SRP350516,Heart
